COUNTY,YEAR,TOTAL,WHITE,HISPANIC,ASIAN,PACIFIC_ISLANDER,BLACK,AMERICAN_INDIAN,MULTIRACE,WHITE_%,HISPANIC_%,ASIAN_%,PACIFIC_ISLANDER_%,BLACK_%,AMERICAN_INDIAN_%,MULTIRACE_%
Ventura,2048,1209870,390950,710883,62632,1986,13217,4164,26038,32.3133890417979%,58.7569738897568%,5.17675452734591%,0.16414986734112%,1.09243141825155%,0.34416920826204%,2.15213204724475%
Ventura,2049,1219735,388163,723230,62846,1981,13175,4147,26193,31.8235518370794%,59.2940269812705%,5.15243065092008%,0.16241232726781%,1.08015265610973%,0.33999188348289%,2.14743366386961%
Ventura,2050,1229737,385441,735651,63058,1979,13133,4132,26343,31.3433685414036%,59.8218155589366%,5.12776309080722%,0.16092871890494%,1.06795192793256%,0.33600680470702%,2.14216535730811%
Yolo,2000,170190,100114,44083,17044,525,3252,1200,3972,58.8248428227275%,25.9022269228509%,10.0146894647159%,0.30847875903402%,1.91080557024502%,0.70509430636348%,2.33386215406311%
Yolo,2001,175610,101494,46783,17847,531,3480,1270,4205,57.7951141734525%,26.6402824440522%,10.1628608849154%,0.30237458003531%,1.98166391435567%,0.72319344000911%,2.39451056317977%
Yolo,2002,180045,102523,49037,18516,537,3663,1315,4454,56.9429864756033%,27.2359687855814%,10.284095642756%,0.29825876864117%,2.03449137715571%,0.73037296231498%,2.47382598794746%
Yolo,2003,183143,103154,50759,18961,545,3775,1323,4626,56.324293038773%,27.7155010019493%,10.3531120490546%,0.29758167115314%,2.0612308414736%,0.72238633199194%,2.52589506560447%
Yolo,2004,186751,103903,52702,19485,553,3916,1345,4847,55.6371853430504%,28.22046468292%,10.4336790699916%,0.29611621892252%,2.09690978897034%,0.72021033354574%,2.5954345625994%
Yolo,2005,188940,104222,54021,19789,561,3976,1357,5014,55.1614269080131%,28.5916163861543%,10.4736953530221%,0.29691965703398%,2.10437175823013%,0.71821742352069%,2.65375251402562%
Yolo,2006,192538,105169,55880,20332,572,4103,1384,5098,54.6224641369496%,29.0228422441284%,10.5599933519617%,0.29708421194777%,2.13100790493305%,0.71881914219531%,2.64778900788416%
Yolo,2007,195895,105905,57580,20834,584,4335,1402,5255,54.0621251180479%,29.3932974297455%,10.6352893131525%,0.2981188902218%,2.21292018683478%,0.71568952755303%,2.68255953444447%
Yolo,2008,199279,106645,59299,21344,595,4563,1419,5414,53.5154231002765%,29.756773167268%,10.7106117553781%,0.29857636780594%,2.28975456520757%,0.71206700154055%,2.7167940425233%
Yolo,2009,202673,107371,61033,21861,605,4793,1436,5574,52.977456296596%,30.1140260419494%,10.7863405584365%,0.29851040839184%,2.36489320235058%,0.70853049000113%,2.7502430022746%
Yolo,2010,206100,108101,62790,22385,615,5020,1453,5736,52.4507520621058%,30.4657933042212%,10.8612324114508%,0.29839883551674%,2.4357108199903%,0.70499757399321%,2.78311499272198%
Yolo,2011,209926,108953,64731,22972,624,5263,1479,5904,51.9006697598201%,30.835151434315%,10.9429036898717%,0.29724760153578%,2.50707392128655%,0.70453397864009%,2.81241961453083%
Yolo,2012,213790,109800,66695,23566,631,5513,1508,6077,51.3588100472426%,31.1965012395341%,11.0229664624164%,0.29514944571776%,2.57869872304598%,0.70536507788016%,2.84250900416296%
Yolo,2013,217675,110644,68681,24159,640,5763,1537,6251,50.8299069714023%,31.5520845296888%,11.0986562535891%,0.29401630871712%,2.64752497990123%,0.70609854140347%,2.87171241529804%
Yolo,2014,221577,111488,70686,24744,649,6019,1565,6426,50.3156916105914%,31.9013254985851%,11.1672240349856%,0.29290043641714%,2.7164371753386%,0.70630074421082%,2.90012049987138%
Yolo,2015,225489,112323,72713,25324,658,6273,1595,6603,49.8130729215172%,32.2468058308831%,11.2307030498162%,0.2918102435152%,2.78195388688583%,0.70735157812576%,2.92830248925668%
Yolo,2016,229404,113150,74749,25902,667,6532,1623,6781,49.3234642813552%,32.5840002789838%,11.2909975414552%,0.29075343062893%,2.84737842409025%,0.70748548412408%,2.95592055936252%
Yolo,2017,233308,113954,76794,26475,676,6797,1650,6962,48.8427314965625%,32.9152879455484%,11.3476606031512%,0.28974574382362%,2.91331630291289%,0.70721964098959%,2.98403826701185%
Yolo,2018,237226,114745,78863,27047,684,7065,1677,7145,48.3694873243236%,33.2438265620126%,11.4013641000565%,0.28833264481971%,2.9781727129404%,0.70692082655358%,3.01189582929358%
Yolo,2019,241141,115516,80947,27616,692,7336,1706,7328,47.9039234306899%,33.5683272442264%,11.4522208998055%,0.28696903471413%,3.04220352407927%,0.70746990350044%,3.03888596298431%
Yolo,2020,245052,116259,83049,28187,699,7611,1731,7516,47.4425836149062%,33.8903579648401%,11.5024566214518%,0.28524558052985%,3.10587140688507%,0.70638068654816%,3.06710412483881%
Yolo,2021,248172,116728,84811,28625,706,7868,1741,7693,47.0351208033138%,34.1742823525619%,11.5343390874071%,0.2844801186274%,3.17038183195526%,0.70152958432055%,3.0998662218139%
Yolo,2022,251274,117171,86574,29058,713,8135,1751,7872,46.6307695981279%,34.4540223023472%,11.5642684877862%,0.28375398966865%,3.23750169138072%,0.69684885821852%,3.13283507247069%
Yolo,2023,254357,117588,88341,29488,720,8405,1762,8053,46.2295120637529%,34.7311062797564%,11.5931545033162%,0.28306671332025%,3.30441072980103%,0.69272715120873%,3.16602255884446%
Yolo,2024,257422,117977,90116,29918,727,8678,1770,8236,45.8301932235784%,35.007108949507%,11.622161276037%,0.28241564435052%,3.37111824164213%,0.68758691953291%,3.19941574535199%
Yolo,2025,260463,118326,91901,30346,734,8955,1779,8422,45.4291012543048%,35.283706322971%,11.650791091249%,0.28180586110119%,3.43810829177273%,0.68301447806406%,3.23347270053712%
Yolo,2026,263483,118648,93693,30766,741,9239,1788,8608,45.0306091854123%,35.5594099050034%,11.676654660832%,0.28123256528884%,3.50648808462026%,0.67860165551478%,3.26700394332841%
Yolo,2027,266483,118952,95488,31182,748,9525,1795,8793,44.6377442463497%,35.8326797581834%,11.7013092767644%,0.28069332752934%,3.57433682448787%,0.67358893437855%,3.29964763230675%
Yolo,2028,269463,119237,97281,31592,754,9817,1802,8980,44.2498599065549%,36.101802473809%,11.7240585906043%,0.27981578175853%,3.64317178981901%,0.66873745189507%,3.3325540055592%
Yolo,2029,272427,119499,99085,31988,762,10113,1810,9170,43.8645949190058%,36.3712113703855%,11.7418611224291%,0.27970795846227%,3.71218711801694%,0.66439816905079%,3.36603934264959%
Yolo,2030,275360,119733,100893,32379,768,10414,1814,9359,43.4823503776874%,36.6403980244044%,11.758788495061%,0.27890761185357%,3.78195816385822%,0.65877396862289%,3.39882335851249%
Yolo,2031,278079,119889,102628,32727,774,10711,1816,9534,43.1132879505464%,36.906059069545%,11.7689577422243%,0.27833817008836%,3.85178312637776%,0.6530518305949%,3.42852211062324%
Yolo,2032,280779,120031,104361,33074,781,11008,1820,9704,42.7492796825974%,37.1683779769855%,11.7793709643527%,0.27815470530203%,3.92052112159385%,0.64819662439143%,3.45609892477714%
Yolo,2033,283461,120163,106092,33422,788,11308,1822,9866,42.3913695358444%,37.4273709610846%,11.7906872550368%,0.27799238695976%,3.98926130931592%,0.6427691992902%,3.48054935246824%
Yolo,2034,286141,120288,107830,33768,795,11615,1822,10023,42.0380162227713%,37.6842186194918%,11.8011749452193%,0.27783505334782%,4.05918760331445%,0.63674901534558%,3.50281854050975%
Yolo,2035,288807,120400,109574,34109,803,11921,1824,10176,41.6887402313656%,37.9402161304954%,11.8103093069074%,0.27804035220753%,4.12767003569858%,0.63156363938547%,3.52346030394%
Yolo,2036,291447,120495,111314,34450,811,12232,1821,10324,41.3437091478039%,38.1935652108274%,11.8203309692671%,0.27826671744777%,4.19698950409508%,0.6248134309154%,3.54232501964337%
Yolo,2037,294078,120586,113060,34789,818,12548,1816,10461,41.0047674426513%,38.4455824645162%,11.8298546644088%,0.27815749563041%,4.26689517746992%,0.61752324213304%,3.55721951319038%
Yolo,2038,296692,120669,114807,35124,825,12865,1807,10595,40.6714707508123%,38.6956844134658%,11.8385396303237%,0.27806614266647%,4.33614657624742%,0.60904911490704%,3.57104337157726%
Yolo,2039,299307,120756,116555,35458,833,13179,1800,10726,40.3451974060079%,38.9416218130548%,11.846699208505%,0.27830956175432%,4.40317132576251%,0.60138920907296%,3.58361147584253%
Yolo,2040,301934,120842,118310,35792,840,13498,1794,10858,40.0226539574874%,39.184060092603%,11.8542462922361%,0.27820649545927%,4.4705134234634%,0.59416958673087%,3.59615015201998%
Yolo,2041,304554,120922,120066,36125,844,13821,1785,10991,39.7046172435759%,39.423550503359%,11.8616074653428%,0.27712655226988%,4.53811146791702%,0.58610295711105%,3.60888381042442%
Yolo,2042,307165,121001,121819,36456,849,14145,1776,11119,39.3928344700731%,39.6591408526362%,11.8685397099279%,0.27639867823482%,4.60501684762261%,0.57819087461137%,3.61987856689401%
Yolo,2043,309765,121069,123570,36789,854,14470,1768,11245,39.0841444320695%,39.8915306764806%,11.8764224492761%,0.27569286394525%,4.6712830694236%,0.57075524994754%,3.63017125885752%
Yolo,2044,312376,121136,125327,37121,858,14804,1760,11370,38.7789074704843%,40.1205598381438%,11.8834353471457%,0.2746689886547%,4.73916049888596%,0.56342356647118%,3.63984429021436%
Yolo,2045,314990,121213,127081,37448,863,15135,1754,11496,38.4815390964792%,40.3444553795359%,11.8886313851233%,0.27397695164926%,4.80491444172831%,0.55684307438331%,3.64963967110067%
Yolo,2046,317597,121289,128837,37771,864,15471,1746,11619,38.1895924709616%,40.5661892272282%,11.8927445788216%,0.27204287194149%,4.87126767570223%,0.54975330371509%,3.65840987162977%
Yolo,2047,320188,121355,130593,38090,865,15807,1736,11742,37.9011705622946%,40.78635051907%,11.8961360200882%,0.27015378465152%,4.93678713755669%,0.54218146838732%,3.66722050795158%
Yolo,2048,322782,121428,132349,38405,866,16145,1725,11864,37.6191980965481%,41.0025961794648%,11.8981231915039%,0.26829253180165%,5.00182785905038%,0.53441641727234%,3.67554572435886%
Yolo,2049,325382,121506,134100,38721,870,16486,1715,11984,37.3425696565883%,41.2130972211124%,11.9001665734429%,0.2673780356627%,5.06666011027039%,0.52707279443854%,3.6830556084848%
Yolo,2050,327982,121591,135853,39031,872,16833,1704,12098,37.0724612936076%,41.4208706575361%,11.9003481898397%,0.26586824886732%,5.13229384539395%,0.51954070650219%,3.6886170582532%
Yuba,2000,60598,39862,10537,4680,108,1826,1340,2245,65.781048879501%,17.3883626522327%,7.72302716261263%,0.1782237037526%,3.01330076900228%,2.21129410211558%,3.70474273078319%
Yuba,2001,61908,40259,11285,4699,112,1848,1360,2345,65.0303676423079%,18.2286618853783%,7.59029527686244%,0.18091361374943%,2.98507462686567%,2.19680816695742%,3.78787878787879%
Yuba,2002,63352,40717,12107,4718,114,1871,1394,2431,64.2710569516353%,19.1106831670666%,7.44727869680515%,0.17994696300038%,2.95334006819043%,2.20040409142568%,3.8372900618765%
Yuba,2003,64777,41181,12895,4726,114,1901,1416,2544,63.5734905907961%,19.9067570279575%,7.29579943498464%,0.17598839094123%,2.93468360683576%,2.1859610664279%,3.9273198820569%
Yuba,2004,66682,41841,13936,4757,118,1928,1470,2632,62.7470681743199%,20.8991931855673%,7.13385921238115%,0.17695929936115%,2.89133499295162%,2.20449296661768%,3.94709216880118%
Yuba,2005,69540,43003,15357,4839,120,1944,1559,2718,61.8392292205925%,22.083692838654%,6.95858498705781%,0.1725625539258%,2.79551337359793%,2.24187517975266%,3.90854184641933%
Yuba,2006,72821,44323,16994,4960,126,1977,1665,2776,60.8656843492948%,23.3366748602738%,6.81122203759904%,0.17302701143901%,2.71487620329301%,2.28642836544403%,3.81208717265624%
Yuba,2007,74674,45035,17931,5036,132,2010,1711,2819,60.3088089562632%,24.0123737847176%,6.74398050191499%,0.17676835310818%,2.69169992232906%,2.29129281945523%,3.77507566221175%
Yuba,2008,76556,45753,18890,5113,137,2041,1758,2864,59.7640942577982%,24.6747478969643%,6.67877109566853%,0.1789539683369%,2.66602225821621%,2.29635822143268%,3.74105230158316%
Yuba,2009,78465,46474,19867,5192,143,2073,1805,2911,59.2289555852928%,25.3195692346906%,6.61696297712356%,0.18224686165806%,2.64194226725292%,2.3003887083413%,3.70993436564073%
Yuba,2010,80411,47199,20873,5271,149,2106,1854,2959,58.6971931700887%,25.9578913332753%,6.55507331086543%,0.18529803136387%,2.61904465806917%,2.30565469898397%,3.6798447973536%
Yuba,2011,83128,48278,22216,5395,155,2138,1939,3007,58.0767009912424%,26.7250505244924%,6.48999133865846%,0.18645943605043%,2.57193725339236%,2.33254739678568%,3.61731305937831%
Yuba,2012,85884,49375,23581,5517,161,2167,2026,3057,57.4903358017792%,27.456802198314%,6.4237809137907%,0.18746215825998%,2.52317078850543%,2.35899585487402%,3.55945228447674%
Yuba,2013,88678,50478,24976,5638,167,2199,2114,3106,56.9227993414376%,28.1648210379124%,6.35783396107264%,0.18832179345497%,2.47975822639212%,2.38390581654976%,3.5025598231805%
Yuba,2014,91518,51599,26396,5759,173,2231,2203,3157,56.3812583316943%,28.8424135142814%,6.29275115277869%,0.18903385126423%,2.43777180445377%,2.40717673026071%,3.44959461526694%
Yuba,2015,94394,52732,27839,5880,179,2263,2294,3207,55.8637201517046%,29.4923406148696%,6.22920948365362%,0.18963069686633%,2.39739813971227%,2.43023921011929%,3.39746170307435%
Yuba,2016,97311,53881,29304,6001,185,2294,2385,3261,55.3698965173516%,30.1137589789438%,6.16682594978985%,0.19011211476606%,2.35739022309914%,2.45090483090298%,3.35111138514659%
Yuba,2017,100248,55036,30788,6118,191,2323,2476,3316,54.8998483760274%,30.7118346500678%,6.10286489506025%,0.19052749182029%,2.31725321203416%,2.46987471071742%,3.3077966642726%
Yuba,2018,103216,56203,32292,6232,196,2356,2566,3371,54.4518291737715%,31.2858471554798%,6.03782359324136%,0.18989303983878%,2.28259184622539%,2.48604867462409%,3.2659665168191%
Yuba,2019,106204,57387,33810,6340,202,2385,2655,3425,54.0346879590223%,31.8349591352491%,5.96964332793492%,0.19019999246733%,2.24567812888403%,2.49990584158789%,3.22492561485443%
Yuba,2020,109216,58579,35345,6448,208,2412,2745,3479,53.6359141517726%,32.3624743627307%,5.90389686492822%,0.19044828596543%,2.20846762379139%,2.51336800468796%,3.18543070612364%
Yuba,2021,111919,59610,36768,6535,214,2436,2821,3535,53.2617339325762%,32.8523307034552%,5.83904430883049%,0.19120971416828%,2.17657412950437%,2.52057291433984%,3.1585342971256%
Yuba,2022,114646,60651,38206,6617,220,2462,2898,3592,52.9028487692549%,33.325192331176%,5.77167977949514%,0.19189505085219%,2.14748006908222%,2.52778116986201%,3.13312283027755%
Yuba,2023,117394,61699,39659,6697,226,2487,2975,3651,52.557200538358%,33.7828168390207%,5.70472085455816%,0.19251409782442%,2.11850690835988%,2.53420106649403%,3.11003969538477%
Yuba,2024,120170,62756,41128,6778,232,2512,3053,3711,52.2226845302488%,34.2248481318133%,5.64034284763252%,0.1930598319048%,2.0903719730382%,2.54056752933344%,3.08812515602896%
Yuba,2025,122969,63826,42612,6855,238,2538,3129,3771,51.9041384413958%,34.652636030219%,5.57457570607226%,0.19354471452155%,2.06393481283901%,2.54454374679797%,3.06662654815441%
Yuba,2026,125788,64902,44116,6929,244,2561,3205,3831,51.5963366934843%,35.0717079530639%,5.50847457627119%,0.19397716793335%,2.03596527490699%,2.54793780010812%,3.0456005342322%
Yuba,2027,128630,65989,45638,6998,252,2583,3278,3892,51.3014071367488%,35.480059084195%,5.44041047967037%,0.19591075176864%,2.00808520562855%,2.54839462022856%,3.02573272176009%
Yuba,2028,131497,67087,47180,7062,260,2603,3352,3953,51.0178939443485%,35.8791455318372%,5.370464725431%,0.19772314197282%,1.97951284059712%,2.54910758420344%,3.00615223160985%
Yuba,2029,134394,68190,48744,7128,267,2625,3424,4016,50.7388722710835%,36.269476315907%,5.30380820572347%,0.19866958346355%,1.95321219697308%,2.54773278568984%,2.98822864115958%
Yuba,2030,137322,69307,50331,7193,275,2640,3499,4077,50.4704271711743%,36.6518110717875%,5.23805362578465%,0.20025924469495%,1.92248874907153%,2.54802580795503%,2.96893432953205%
Yuba,2031,140263,70393,51968,7256,283,2656,3570,4137,50.1864354819161%,37.0503981805608%,5.17313903167621%,0.20176382937767%,1.89358562129713%,2.54521862501159%,2.94945923016048%
Yuba,2032,143239,71489,53628,7317,291,2673,3645,4196,49.9088935276007%,37.4395241519419%,5.10824565935255%,0.20315696144207%,1.86611188293691%,2.5446980221867%,2.9293697945392%
Yuba,2033,146244,72592,55315,7379,299,2690,3719,4250,49.6375919695851%,37.8237739667952%,5.04567708760701%,0.20445283225295%,1.83939170153989%,2.54301031153415%,2.9061021306857%
Yuba,2034,149278,73702,57026,7443,307,2704,3793,4303,49.3723120620587%,38.2012084835006%,4.98599927651764%,0.2056565602433%,1.81138546872279%,2.54089685017216%,2.88254129878482%
Yuba,2035,152342,74813,58762,7506,316,2723,3866,4356,49.1085846319465%,38.5724225755209%,4.9270719827756%,0.20742802378858%,1.78742566068451%,2.53771120242612%,2.85935592285778%
Yuba,2036,155420,75931,60516,7568,325,2741,3935,4404,48.8553596705701%,38.937073735684%,4.86938617938489%,0.20911079655128%,1.76360828722172%,2.53184918285935%,2.83361214772874%
Yuba,2037,158539,77063,62295,7631,335,2758,4005,4452,48.6082288900523%,39.293170765553%,4.81332668933196%,0.21130447397801%,1.73963504248166%,2.52619229337892%,2.8081418452242%
Yuba,2038,161682,78200,64099,7695,344,2774,4073,4497,48.366546678047%,39.6451058250145%,4.75934241288455%,0.21276332554026%,1.71571356118801%,2.51914251431823%,2.78138568300738%
Yuba,2039,164842,79342,65922,7758,353,2789,4140,4538,48.132150786814%,39.9910217056333%,4.70632484439645%,0.21414445347666%,1.69192317491901%,2.51149585663848%,2.75293917812208%
Yuba,2040,168040,80491,67775,7822,362,2806,4206,4578,47.8999047845751%,40.3326588907403%,4.65484408474173%,0.21542489883361%,1.66984051416329%,2.50297548202809%,2.72435134491788%
Yuba,2041,171262,81643,69647,7887,372,2819,4277,4617,47.6714040475996%,40.6669313683129%,4.60522474337565%,0.21721105674347%,1.64601604559097%,2.49734325185972%,2.69586948651773%
Yuba,2042,174514,82805,71542,7952,381,2834,4344,4656,47.4489152732732%,40.994991805815%,4.55665448044283%,0.21832059319023%,1.62393848058035%,2.48919857432642%,2.66798079237196%
Yuba,2043,177776,83966,73455,8016,392,2845,4410,4692,47.2313473134731%,41.3188506885069%,4.5090450904509%,0.22050220502205%,1.60032850328503%,2.48064980649806%,2.63927639276393%
Yuba,2044,181073,85134,75388,8081,403,2861,4475,4731,47.0163967018827%,41.6340371010587%,4.46284095364853%,0.22256217105808%,1.58002573547685%,2.47137894661269%,2.61275839026249%
Yuba,2045,184397,86309,77346,8141,414,2873,4544,4770,46.8060760207596%,41.9453678747485%,4.41493082859266%,0.22451558322532%,1.55805137827622%,2.46424833375814%,2.5868099806396%
Yuba,2046,187742,87491,79324,8201,425,2889,4607,4805,46.6017193808524%,42.2516006008245%,4.3682287394403%,0.22637449265481%,1.53881390418766%,2.45389950037818%,2.55936338166207%
Yuba,2047,191111,88686,81316,8257,437,2901,4670,4844,46.4054920962163%,42.5490945052875%,4.32052576774754%,0.22866292364123%,1.51796599881744%,2.443606071864%,2.53465263642595%
